ID,Holiday,Temp,Rain,Snow,Cloud,Weather Main,Weather Detail,Date Time,Traffic Volume
30057,None,267.34,0,0,90,Haze,"A few blots of cloud were on the blue morning sky, with light haze beneath",2/9/2013 8:00,3001
5963,None,265.9,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",3/6/2014 9:00,5055
32684,None,292.82,0,0,90,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,5/21/2013 14:00,5394
23410,None,298.15,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",7/1/2013 12:00,5184
27083,None,282.41,0,0,75,Fog,"The span of the city highway, covered in fog, hints at the approach of winter",6/8/2014 4:00,374
24167,None,290.8,0,0,0,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",5/17/2014 20:00,3317
34104,None,260.15,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",2/21/2018 0:00,516
36881,None,255.42,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",1/30/2018 2:00,249
42133,None,288.73,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",6/5/2018 6:00,5970
42717,None,271.79,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",11/26/2012 2:00,258
18667,None,275.44,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,4/5/2018 15:00,5705
6577,None,293.84,0,0,90,Thunderstorm,"Normally, the air that's moving down on the city, called a downdraft, shares the proximity thunderstorm with the updraft.",7/18/2017 0:00,622
33846,None,267.55,0,0,90,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,1/9/2017 16:00,4484
24451,None,272.439,0,0,0,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",10/9/2016 1:00,1022
18727,None,279.86,0.25,0,20,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,10/16/2013 9:00,5290
40019,None,274.15,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",11/22/2013 13:00,5478
33731,None,286.9,0,0,99,Rain,The light rain has laid the dust and little is lifted by your wheels as you drive,10/18/2012 9:00,5256
39531,None,276.793,0,0,64,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",1/6/2014 9:00,2844
14199,None,285.62,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",5/29/2017 4:00,306
26074,None,260.86,0,0,5,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",12/23/2017 8:00,2008
1451,None,264.72,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",2/17/2018 0:00,1068
33204,None,293.03,0,0,0,Clear,It is afternoon and the sun is baking down from a clear sky,8/23/2013 4:00,864
27864,None,266.36,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",3/22/2017 6:00,5699
41596,None,280.01,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",4/9/2013 18:00,4458
3985,None,271.65,0,0,90,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",3/1/2013 15:00,6453
13466,None,260.81,0,0,90,Snow,light snow caused traffic disruption in some parts of the city,12/9/2013 0:00,471
9479,None,284.51,0,0,5,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",9/26/2018 22:00,1973
29473,None,288.94,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",8/18/2017 3:00,370
37075,None,289.4,0,0,0,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",6/14/2013 8:00,5588
27182,None,298.95,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,7/23/2015 20:00,3186
897,None,299.69,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",8/2/2015 12:00,3853
36213,None,270.3,0,0,90,Snow,There are two inches of snow on the course and it was snowing and sleeting here today.,1/10/2017 11:00,3215
9249,None,287.22,0,0,90,Thunderstorm,"A proximity thunderstorm has hit the city with no warning and we lay soaked, silent and shivering with cold as the lightning and thunder crashed around us",4/30/2018 1:00,327
38365,None,285.03,0,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",7/2/2015 5:00,2696
41809,None,294.77,0,0,75,Rain,Meanwhile the city is experiencing moderate rain,6/12/2017 17:00,5666
7345,None,272.79,0.25,0,90,Rain,"As if on cue, there was a soft thunderclap and a light rain started",3/17/2014 13:00,4450
2797,None,274.42,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",2/12/2017 12:00,4297
7062,None,291.29,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,8/20/2015 20:00,3334
9799,None,276.36,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",11/20/2017 11:00,4556
26333,None,290.83,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",9/24/2015 9:00,5217
18118,None,293.495,0,0,0,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",10/10/2016 13:00,4426
47998,None,299.65,0,0,40,Haze,"A few blots of cloud were on the blue morning sky, with light haze beneath",8/5/2014 17:00,6538
29852,None,284,0,0,90,Drizzle,"A light drizzle, wettish coolness, fragrant air, twittering birds, no tourists, few locals, you don't even realise you've been walking for a couple of hours",12/4/2017 9:00,5173
19002,None,290.37,0,0,0,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",6/25/2014 21:00,2912
19990,None,270.59,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",12/26/2016 7:00,1978
22642,None,299.93,0,0,75,Rain,Meanwhile the city is experiencing moderate rain,6/17/2018 19:00,3613
31499,None,288.12,0,0,87,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",11/11/2012 23:00,2863
19182,None,290.51,0,0,76,Rain,"Meanwhile, the weather bureau says south-east part of the city should enjoy heavy rain this morning while it lasts",8/20/2016 15:00,4788
28184,None,264.16,0,0,64,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",12/25/2013 9:00,1174
41176,None,276.62,0,0,90,Drizzle,"Well, it's only a drizzle and we can take a your cars arounf the block ",5/2/2017 0:00,550
20871,None,295.39,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",8/2/2016 4:00,1005
19895,None,295.67,0,0,1,Haze,"A few blots of cloud were on the blue morning sky, with light haze beneath",7/4/2015 22:00,2466
31848,None,275.29,0,0,90,Snow,There are two inches of snow on the course and it was snowing and sleeting here today.,12/16/2015 10:00,4593
20545,None,275.22,0,0,90,Drizzle,"A light drizzle, wettish coolness, fragrant air, twittering birds, no tourists, few locals, you don't even realise you've been walking for a couple of hours",4/26/2017 10:00,4454
14650,None,279.65,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,5/10/2014 1:00,957
713,None,285.59,0,0,20,Fog,Think of city and the images of its bridges appearing and disappearing magically in the fog,5/30/2016 6:00,895
16013,None,291.94,0,0,1,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",8/8/2018 0:00,643
39104,None,293.74,0,0,5,Clear,It is afternoon and the sun is baking down from a clear sky,7/28/2018 10:00,3639
37375,None,295.38,0,0,24,Clouds,"The sky is a beachscape in tans and blues, with a few clouds in the background",9/24/2016 15:00,4489
13538,None,297.12,0.25,0,75,Rain,It's also good that light rain has sheltered in most parts by the city,8/31/2018 13:00,5400
36333,None,294.14,0,0,20,Clouds,"The sun is shaded by a few clouds, but ever now and then it peeks out from beneath them, bringing a warm beam down to the city",6/5/2016 21:00,2796
42458,None,293.41,0,0,40,Rain,It's also good that light rain has sheltered in most parts by the city,6/13/2017 8:00,5855
6755,None,301.62,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",8/18/2018 16:00,4897
22082,None,293.37,0.85,0,90,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,8/31/2018 4:00,851
37825,None,290.86,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,7/18/2014 1:00,452
28272,None,268.65,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",3/13/2017 13:00,4470
33642,None,252,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",1/29/2014 2:00,233
36089,None,280.32,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",10/4/2015 2:00,627
12764,None,284.69,0,0,92,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,6/7/2013 2:00,321
41512,None,284.39,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",5/27/2013 5:00,492
17960,None,267.38,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",12/13/2017 20:00,2777
3794,None,303.95,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",8/13/2018 13:00,4494
4173,None,295.22,0,0,36,Clouds,You can now only see scattered clouds remaining in the sky,9/20/2016 19:00,3233
10105,None,294.86,0,0,20,Clouds,"The sun is shaded by a few clouds, but ever now and then it peeks out from beneath them, bringing a warm beam down to the city",10/8/2017 15:00,4675
30905,None,268.91,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",10/13/2012 6:00,1420
4392,None,266.61,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",4/2/2018 4:00,807
46822,None,294.31,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",7/14/2015 0:00,670
15287,None,290.88,10.6,0,90,Haze,"The early morning sun rose into the sky, its beauty and gracefulness covered by haze",9/20/2018 19:00,2957
25179,None,294.07,0,0,75,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,7/20/2017 1:00,495
109,None,296.55,0,0,36,Rain,"As if on cue, there was a soft thunderclap and a light rain started",6/12/2013 15:00,5948
29966,None,247.77,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",1/27/2014 23:00,824
25657,None,280.02,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",5/10/2018 7:00,6197
38468,None,271,0,0,64,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",11/30/2013 4:00,341
91,None,285.77,0,0,20,Clouds,"Outside, thunder crashed, though there are few clouds in the day sky",5/16/2016 9:00,4907
39742,None,281.64,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,9/29/2013 3:00,393
16909,None,295.88,1.02,0,40,Thunderstorm,"Normally, the air that's moving down on the city, called a downdraft, shares the proximity thunderstorm with the updraft.",6/26/2015 19:00,3612
4877,None,273.21,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",5/15/2016 3:00,411
14765,None,284.38,0,0,1,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",5/15/2018 6:00,5914
19898,None,287.82,0,0,90,Rain,Meanwhile the city is experiencing moderate rain,7/1/2014 22:00,1975
30820,None,270.68,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",12/11/2017 4:00,901
26091,None,287.73,0,0,90,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",9/19/2018 23:00,994
12415,None,295.34,0,0,0,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",8/22/2013 7:00,6823
18714,None,273.74,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",4/19/2013 4:00,718
7475,None,251.95,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,1/10/2016 0:00,1107
10175,None,292.59,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/19/2018 5:00,3110
37644,None,287.09,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",5/22/2013 7:00,6880
